ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
Ingush-sortalclassifier,Ingush,sortalclassifier,no,sortalclassifier-0,,Handel-and-Nichols-2000
Ingush-morphosyntacticplural,Ingush,morphosyntacticplural,no,morphosyntacticplural-0,,Handel-and-Nichols-2000
Iraqw-sortalclassifier,Iraqw,sortalclassifier,no,sortalclassifier-0,,Mous-1992
Iraqw-morphosyntacticplural,Iraqw,morphosyntacticplural,no,morphosyntacticplural-0,,Mous-1992
Jahai-sortalclassifier,Jahai,sortalclassifier,yes,sortalclassifier-1,,Burenhult-2000
Jahai-morphosyntacticplural,Jahai,morphosyntacticplural,yes,morphosyntacticplural-1,,Burenhult-2000
Jakaltek-sortalclassifier,Jakaltek,sortalclassifier,yes,sortalclassifier-1,,Suarez-1983b
Jakaltek-morphosyntacticplural,Jakaltek,morphosyntacticplural,yes,morphosyntacticplural-1,,Suarez-1983b
Jamamadi-sortalclassifier,Jamamadi,sortalclassifier,no,sortalclassifier-0,,Jama-2004
Jamamadi-morphosyntacticplural,Jamamadi,morphosyntacticplural,no,morphosyntacticplural-0,,Jama-2004
Jaminjung-sortalclassifier,Jaminjung,sortalclassifier,no,sortalclassifier-0,,Schultze-Berndt-2000
Jaminjung-morphosyntacticplural,Jaminjung,morphosyntacticplural,no,morphosyntacticplural-0,,Schultze-Berndt-2000
Japanese-sortalclassifier,Japanese,sortalclassifier,yes,sortalclassifier-1,,Martin-1991a
Japanese-morphosyntacticplural,Japanese,morphosyntacticplural,yes,morphosyntacticplural-1,,Martin-1991a
Jaqaru-sortalclassifier,Jaqaru,sortalclassifier,no,sortalclassifier-0,,Hardman-1983
Jaqaru-morphosyntacticplural,Jaqaru,morphosyntacticplural,no,morphosyntacticplural-0,,Hardman-1983
Javanese-sortalclassifier,Javanese,sortalclassifier,yes,sortalclassifier-1,,Robson-1992
Javanese-morphosyntacticplural,Javanese,morphosyntacticplural,yes,morphosyntacticplural-1,,Robson-1992
Jivaro-sortalclassifier,Jivaro,sortalclassifier,no,sortalclassifier-0,,Shuar-2014
Jivaro-morphosyntacticplural,Jivaro,morphosyntacticplural,no,morphosyntacticplural-0,,Shuar-2014
Juhoan-sortalclassifier,Juhoan,sortalclassifier,no,sortalclassifier-0,,Dickens-1992
Juhoan-morphosyntacticplural,Juhoan,morphosyntacticplural,no,morphosyntacticplural-0,,Dickens-1992
Kalapuya-sortalclassifier,Kalapuya,sortalclassifier,no,sortalclassifier-0,,Kinkade-2001
Kalapuya-morphosyntacticplural,Kalapuya,morphosyntacticplural,no,morphosyntacticplural-0,,Kinkade-2001
Kambera-sortalclassifier,Kambera,sortalclassifier,yes,sortalclassifier-1,,Klamer-1998
Kambera-morphosyntacticplural,Kambera,morphosyntacticplural,yes,morphosyntacticplural-1,,Klamer-1998
Kana-sortalclassifier,Kana,sortalclassifier,yes,sortalclassifier-1,,Ikoro-1996
Kana-morphosyntacticplural,Kana,morphosyntacticplural,yes,morphosyntacticplural-1,,Ikoro-1996
Kannada-sortalclassifier,Kannada,sortalclassifier,no,sortalclassifier-0,,Schiffman-1983
Kannada-morphosyntacticplural,Kannada,morphosyntacticplural,no,morphosyntacticplural-0,,Schiffman-1983
Kanuri-sortalclassifier,Kanuri,sortalclassifier,no,sortalclassifier-0,,Cyffer-1998
Kanuri-morphosyntacticplural,Kanuri,morphosyntacticplural,no,morphosyntacticplural-0,,Cyffer-1998
Karok-sortalclassifier,Karok,sortalclassifier,no,sortalclassifier-0,,Bright-1957
Karok-morphosyntacticplural,Karok,morphosyntacticplural,no,morphosyntacticplural-0,,Bright-1957
Kate-sortalclassifier,Kate,sortalclassifier,no,sortalclassifier-0,,Pilhofer-1933
Kate-morphosyntacticplural,Kate,morphosyntacticplural,no,morphosyntacticplural-0,,Pilhofer-1933
KayahLiEastern-sortalclassifier,KayahLiEastern,sortalclassifier,yes,sortalclassifier-1,,Solnit-1997
KayahLiEastern-morphosyntacticplural,KayahLiEastern,morphosyntacticplural,yes,morphosyntacticplural-1,,Solnit-1997
KayanBaram-sortalclassifier,KayanBaram,sortalclassifier,yes,sortalclassifier-1,,Omar-1983
KayanBaram-morphosyntacticplural,KayanBaram,morphosyntacticplural,yes,morphosyntacticplural-1,,Omar-1983
KayuAgung-sortalclassifier,KayuAgung,sortalclassifier,yes,sortalclassifier-1,,Gani-et-al-1986
KayuAgung-morphosyntacticplural,KayuAgung,morphosyntacticplural,yes,morphosyntacticplural-1,,Gani-et-al-1986
Keo-sortalclassifier,Keo,sortalclassifier,yes,sortalclassifier-1,,Baird-2001
Keo-morphosyntacticplural,Keo,morphosyntacticplural,yes,morphosyntacticplural-1,,Baird-2001
Kei-sortalclassifier,Kei,sortalclassifier,yes,sortalclassifier-1,,Geurtjens-1921
Kei-morphosyntacticplural,Kei,morphosyntacticplural,yes,morphosyntacticplural-1,,Geurtjens-1921
Kelabit-sortalclassifier,Kelabit,sortalclassifier,no,sortalclassifier-0,,Omar-1983
Kelabit-morphosyntacticplural,Kelabit,morphosyntacticplural,no,morphosyntacticplural-0,,Omar-1983
KenyahUmaLung-sortalclassifier,KenyahUmaLung,sortalclassifier,yes,sortalclassifier-1,,dryer_world_2013
KenyahUmaLung-morphosyntacticplural,KenyahUmaLung,morphosyntacticplural,yes,morphosyntacticplural-1,,dryer_world_2013
Ketapang-sortalclassifier,Ketapang,sortalclassifier,yes,sortalclassifier-1,,Ketapang-1994
Ketapang-morphosyntacticplural,Ketapang,morphosyntacticplural,yes,morphosyntacticplural-1,,Ketapang-1994
Kewa-sortalclassifier,Kewa,sortalclassifier,no,sortalclassifier-0,,Franklin-1971
Kewa-morphosyntacticplural,Kewa,morphosyntacticplural,no,morphosyntacticplural-0,,Franklin-1971
Khalkha-sortalclassifier,Khalkha,sortalclassifier,no,sortalclassifier-0,,Poppe-1970
Khalkha-morphosyntacticplural,Khalkha,morphosyntacticplural,no,morphosyntacticplural-0,,Poppe-1970
Kham-sortalclassifier,Kham,sortalclassifier,yes,sortalclassifier-1,,Watters-2002
Kham-morphosyntacticplural,Kham,morphosyntacticplural,yes,morphosyntacticplural-1,,Watters-2002
Kharia-sortalclassifier,Kharia,sortalclassifier,yes,sortalclassifier-1,,Biligiri-1965
Kharia-morphosyntacticplural,Kharia,morphosyntacticplural,yes,morphosyntacticplural-1,,Biligiri-1965
Khmer-sortalclassifier,Khmer,sortalclassifier,yes,sortalclassifier-1,,Ehrman-1972b
Khmer-morphosyntacticplural,Khmer,morphosyntacticplural,yes,morphosyntacticplural-1,,Ehrman-1972b
Khmu-sortalclassifier,Khmu,sortalclassifier,yes,sortalclassifier-1,,Premsrirat-1987
Khmu-morphosyntacticplural,Khmu,morphosyntacticplural,yes,morphosyntacticplural-1,,Premsrirat-1987
Khoekhoe-sortalclassifier,Khoekhoe,sortalclassifier,no,sortalclassifier-0,,Bohm-1985
Khoekhoe-morphosyntacticplural,Khoekhoe,morphosyntacticplural,no,morphosyntacticplural-0,,Bohm-1985
Khumi-sortalclassifier,Khumi,sortalclassifier,yes,sortalclassifier-1,,Khumi-1964
Khumi-morphosyntacticplural,Khumi,morphosyntacticplural,yes,morphosyntacticplural-1,,Khumi-1964
Kilivila-sortalclassifier,Kilivila,sortalclassifier,yes,sortalclassifier-1,,Senft-1952
Kilivila-morphosyntacticplural,Kilivila,morphosyntacticplural,yes,morphosyntacticplural-1,,Senft-1952
Kiowa-sortalclassifier,Kiowa,sortalclassifier,no,sortalclassifier-0,,Watkins-1980
Kiowa-morphosyntacticplural,Kiowa,morphosyntacticplural,no,morphosyntacticplural-0,,Watkins-1980
Kiribati-sortalclassifier,Kiribati,sortalclassifier,yes,sortalclassifier-1,,Groves-et-al-1985
Kiribati-morphosyntacticplural,Kiribati,morphosyntacticplural,yes,morphosyntacticplural-1,,Groves-et-al-1985
Kiwai-sortalclassifier,Kiwai,sortalclassifier,no,sortalclassifier-0,,Ray-1933
Kiwai-morphosyntacticplural,Kiwai,morphosyntacticplural,no,morphosyntacticplural-0,,Ray-1933
Klamath-sortalclassifier,Klamath,sortalclassifier,no,sortalclassifier-0,,Kinkade-2001
Klamath-morphosyntacticplural,Klamath,morphosyntacticplural,no,morphosyntacticplural-0,,Kinkade-2001
Kobon-sortalclassifier,Kobon,sortalclassifier,no,sortalclassifier-0,,Davies-1989b
Kobon-morphosyntacticplural,Kobon,morphosyntacticplural,no,morphosyntacticplural-0,,Davies-1989b
Koiari-sortalclassifier,Koiari,sortalclassifier,no,sortalclassifier-0,,Dutton-1996
Koiari-morphosyntacticplural,Koiari,morphosyntacticplural,no,morphosyntacticplural-0,,Dutton-1996
Kombai-sortalclassifier,Kombai,sortalclassifier,no,sortalclassifier-0,,de-Vries-1993
Kombai-morphosyntacticplural,Kombai,morphosyntacticplural,no,morphosyntacticplural-0,,de-Vries-1993
KomiZyrian-sortalclassifier,KomiZyrian,sortalclassifier,no,sortalclassifier-0,,Hausenberg-1998
KomiZyrian-morphosyntacticplural,KomiZyrian,morphosyntacticplural,no,morphosyntacticplural-0,,Hausenberg-1998
Konua-sortalclassifier,Konua,sortalclassifier,no,sortalclassifier-0,,Muller-1954
Konua-morphosyntacticplural,Konua,morphosyntacticplural,no,morphosyntacticplural-0,,Muller-1954
Korafe-sortalclassifier,Korafe,sortalclassifier,no,sortalclassifier-0,,Farr-1999
Korafe-morphosyntacticplural,Korafe,morphosyntacticplural,no,morphosyntacticplural-0,,Farr-1999
Korean-sortalclassifier,Korean,sortalclassifier,yes,sortalclassifier-1,,Lee-1989
Korean-morphosyntacticplural,Korean,morphosyntacticplural,yes,morphosyntacticplural-1,,Lee-1989
Korku-sortalclassifier,Korku,sortalclassifier,no,sortalclassifier-0,,Nagaraja-1999
Korku-morphosyntacticplural,Korku,morphosyntacticplural,no,morphosyntacticplural-0,,Nagaraja-1999
Koromfe-sortalclassifier,Koromfe,sortalclassifier,no,sortalclassifier-0,,Rennison-1997
Koromfe-morphosyntacticplural,Koromfe,morphosyntacticplural,no,morphosyntacticplural-0,,Rennison-1997
Kosraean-sortalclassifier,Kosraean,sortalclassifier,yes,sortalclassifier-1,,Lee-1975
Kosraean-morphosyntacticplural,Kosraean,morphosyntacticplural,yes,morphosyntacticplural-1,,Lee-1975
Kota-sortalclassifier,Kota,sortalclassifier,no,sortalclassifier-0,,Emeneau-1944
Kota-morphosyntacticplural,Kota,morphosyntacticplural,no,morphosyntacticplural-0,,Emeneau-1944
KoyraChiini-sortalclassifier,KoyraChiini,sortalclassifier,no,sortalclassifier-0,,Heath-1999b
KoyraChiini-morphosyntacticplural,KoyraChiini,morphosyntacticplural,no,morphosyntacticplural-0,,Heath-1999b
Kpelle-sortalclassifier,Kpelle,sortalclassifier,no,sortalclassifier-0,,Welmers-1973
Kpelle-morphosyntacticplural,Kpelle,morphosyntacticplural,no,morphosyntacticplural-0,,Welmers-1973
Kutenai-sortalclassifier,Kutenai,sortalclassifier,no,sortalclassifier-0,,Morgan-1991
Kutenai-morphosyntacticplural,Kutenai,morphosyntacticplural,no,morphosyntacticplural-0,,Morgan-1991
Kwaza-sortalclassifier,Kwaza,sortalclassifier,no,sortalclassifier-0,,van-der-Voort-2000
Kwaza-morphosyntacticplural,Kwaza,morphosyntacticplural,no,morphosyntacticplural-0,,van-der-Voort-2000
Lachi-sortalclassifier,Lachi,sortalclassifier,yes,sortalclassifier-1,,Fleisch-2001
Lachi-morphosyntacticplural,Lachi,morphosyntacticplural,yes,morphosyntacticplural-1,,Fleisch-2001
Lahu-sortalclassifier,Lahu,sortalclassifier,yes,sortalclassifier-1,,Matisoff-1973
Lahu-morphosyntacticplural,Lahu,morphosyntacticplural,yes,morphosyntacticplural-1,,Matisoff-1973
Lai-sortalclassifier,Lai,sortalclassifier,yes,sortalclassifier-1,,Peterson-2003
Lai-morphosyntacticplural,Lai,morphosyntacticplural,yes,morphosyntacticplural-1,,Peterson-2003
Lakhota-sortalclassifier,Lakhota,sortalclassifier,no,sortalclassifier-0,,Faltz-1995
Lakhota-morphosyntacticplural,Lakhota,morphosyntacticplural,no,morphosyntacticplural-0,,Faltz-1995
Lango-sortalclassifier,Lango,sortalclassifier,no,sortalclassifier-0,,Noonan-1992
Lango-morphosyntacticplural,Lango,morphosyntacticplural,no,morphosyntacticplural-0,,Noonan-1992
Larike-sortalclassifier,Larike,sortalclassifier,yes,sortalclassifier-1,,Laidig-and-Laidig-1995
Larike-morphosyntacticplural,Larike,morphosyntacticplural,yes,morphosyntacticplural-1,,Laidig-and-Laidig-1995
Latvian-sortalclassifier,Latvian,sortalclassifier,no,sortalclassifier-0,,Fennell-and-Gelsen-1980
Latvian-morphosyntacticplural,Latvian,morphosyntacticplural,no,morphosyntacticplural-0,,Fennell-and-Gelsen-1980
Leti-sortalclassifier,Leti,sortalclassifier,no,sortalclassifier-0,,van-Engelenhoven-1995
Leti-morphosyntacticplural,Leti,morphosyntacticplural,no,morphosyntacticplural-0,,van-Engelenhoven-1995
Lezgian-sortalclassifier,Lezgian,sortalclassifier,no,sortalclassifier-0,,Haspelmath-1993
Lezgian-morphosyntacticplural,Lezgian,morphosyntacticplural,no,morphosyntacticplural-0,,Haspelmath-1993
Limbu-sortalclassifier,Limbu,sortalclassifier,no,sortalclassifier-0,,van-Driem-1987
Limbu-morphosyntacticplural,Limbu,morphosyntacticplural,no,morphosyntacticplural-0,,van-Driem-1987
Loniu-sortalclassifier,Loniu,sortalclassifier,yes,sortalclassifier-1,,Hamel-1994
Loniu-morphosyntacticplural,Loniu,morphosyntacticplural,yes,morphosyntacticplural-1,,Hamel-1994
Loven-sortalclassifier,Loven,sortalclassifier,yes,sortalclassifier-1,,Loven-2001
Loven-morphosyntacticplural,Loven,morphosyntacticplural,yes,morphosyntacticplural-1,,Loven-2001
Lucazi-sortalclassifier,Lucazi,sortalclassifier,no,sortalclassifier-0,,Fleisch-2001
Lucazi-morphosyntacticplural,Lucazi,morphosyntacticplural,no,morphosyntacticplural-0,,Fleisch-2001
Luganda-sortalclassifier,Luganda,sortalclassifier,no,sortalclassifier-0,,Welmers-1973
Luganda-morphosyntacticplural,Luganda,morphosyntacticplural,no,morphosyntacticplural-0,,Welmers-1973
Lugbara-sortalclassifier,Lugbara,sortalclassifier,no,sortalclassifier-0,,Barr-1965
Lugbara-morphosyntacticplural,Lugbara,morphosyntacticplural,no,morphosyntacticplural-0,,Barr-1965
Luiseno-sortalclassifier,Luiseno,sortalclassifier,no,sortalclassifier-0,,Malecot-1963b
Luiseno-morphosyntacticplural,Luiseno,morphosyntacticplural,no,morphosyntacticplural-0,,Malecot-1963b
LunDayeh-sortalclassifier,LunDayeh,sortalclassifier,yes,sortalclassifier-1,,Omar-1983
LunDayeh-morphosyntacticplural,LunDayeh,morphosyntacticplural,yes,morphosyntacticplural-1,,Omar-1983
Luo-sortalclassifier,Luo,sortalclassifier,no,sortalclassifier-0,,Tucker-1994
Luo-morphosyntacticplural,Luo,morphosyntacticplural,no,morphosyntacticplural-0,,Tucker-1994
Luri-sortalclassifier,Luri,sortalclassifier,yes,sortalclassifier-1,,Lori-1989
Luri-morphosyntacticplural,Luri,morphosyntacticplural,yes,morphosyntacticplural-1,,Lori-1989
Maasai-sortalclassifier,Maasai,sortalclassifier,no,sortalclassifier-0,,Tucker-and-Mpaayei-1955
Maasai-morphosyntacticplural,Maasai,morphosyntacticplural,no,morphosyntacticplural-0,,Tucker-and-Mpaayei-1955
MagarSyangja-sortalclassifier,MagarSyangja,sortalclassifier,no,sortalclassifier-0,,Shepherd-and-Shepherd-1973
MagarSyangja-morphosyntacticplural,MagarSyangja,morphosyntacticplural,no,morphosyntacticplural-0,,Shepherd-and-Shepherd-1973
MahMeri-sortalclassifier,MahMeri,sortalclassifier,yes,sortalclassifier-1,,Meri-2014
MahMeri-morphosyntacticplural,MahMeri,morphosyntacticplural,yes,morphosyntacticplural-1,,Meri-2014
MaiduNortheast-sortalclassifier,MaiduNortheast,sortalclassifier,no,sortalclassifier-0,,Shipley-1964
MaiduNortheast-morphosyntacticplural,MaiduNortheast,morphosyntacticplural,no,morphosyntacticplural-0,,Shipley-1964
Makassar-sortalclassifier,Makassar,sortalclassifier,yes,sortalclassifier-1,,Manyambeang-et-al-1996
Makassar-morphosyntacticplural,Makassar,morphosyntacticplural,yes,morphosyntacticplural-1,,Manyambeang-et-al-1996
Maku-sortalclassifier,Maku,sortalclassifier,no,sortalclassifier-0,,Maku-2008
Maku-morphosyntacticplural,Maku,morphosyntacticplural,no,morphosyntacticplural-0,,Maku-2008
Malagasy-sortalclassifier,Malagasy,sortalclassifier,no,sortalclassifier-0,,Rasoloson-and-Rubino-2004
Malagasy-morphosyntacticplural,Malagasy,morphosyntacticplural,no,morphosyntacticplural-0,,Rasoloson-and-Rubino-2004
Malakmalak-sortalclassifier,Malakmalak,sortalclassifier,no,sortalclassifier-0,,Birk-1976
Malakmalak-morphosyntacticplural,Malakmalak,morphosyntacticplural,no,morphosyntacticplural-0,,Birk-1976
Malayalam-sortalclassifier,Malayalam,sortalclassifier,no,sortalclassifier-0,,Moag-2001
Malayalam-morphosyntacticplural,Malayalam,morphosyntacticplural,no,morphosyntacticplural-0,,Moag-2001
Mali-sortalclassifier,Mali,sortalclassifier,no,sortalclassifier-0,,Stebbins-2002
Mali-morphosyntacticplural,Mali,morphosyntacticplural,no,morphosyntacticplural-0,,Stebbins-2002
Mandan-sortalclassifier,Mandan,sortalclassifier,no,sortalclassifier-0,,Mixco-1997
Mandan-morphosyntacticplural,Mandan,morphosyntacticplural,no,morphosyntacticplural-0,,Mixco-1997
Mandar-sortalclassifier,Mandar,sortalclassifier,yes,sortalclassifier-1,,Muthalib-et-al-1992
Mandar-morphosyntacticplural,Mandar,morphosyntacticplural,yes,morphosyntacticplural-1,,Muthalib-et-al-1992
Mandarin-sortalclassifier,Mandarin,sortalclassifier,yes,sortalclassifier-1,,Zhu-2001
Mandarin-morphosyntacticplural,Mandarin,morphosyntacticplural,yes,morphosyntacticplural-1,,Zhu-2001
Mandinka-sortalclassifier,Mandinka,sortalclassifier,no,sortalclassifier-0,,Rowlands-1959
Mandinka-morphosyntacticplural,Mandinka,morphosyntacticplural,no,morphosyntacticplural-0,,Rowlands-1959
Mangarrayi-sortalclassifier,Mangarrayi,sortalclassifier,no,sortalclassifier-0,,Merlan-1982
Mangarrayi-morphosyntacticplural,Mangarrayi,morphosyntacticplural,no,morphosyntacticplural-0,,Merlan-1982
Mapudungun-sortalclassifier,Mapudungun,sortalclassifier,no,sortalclassifier-0,,Zuniga-2000
Mapudungun-morphosyntacticplural,Mapudungun,morphosyntacticplural,no,morphosyntacticplural-0,,Zuniga-2000
Marathi-sortalclassifier,Marathi,sortalclassifier,no,sortalclassifier-0,,Pandharipande-1997
Marathi-morphosyntacticplural,Marathi,morphosyntacticplural,no,morphosyntacticplural-0,,Pandharipande-1997
Margi-sortalclassifier,Margi,sortalclassifier,no,sortalclassifier-0,,Hoffmann-1963
Margi-morphosyntacticplural,Margi,morphosyntacticplural,no,morphosyntacticplural-0,,Hoffmann-1963
Maricopa-sortalclassifier,Maricopa,sortalclassifier,no,sortalclassifier-0,,Gordon-1986
Maricopa-morphosyntacticplural,Maricopa,morphosyntacticplural,no,morphosyntacticplural-0,,Gordon-1986
Martuthunira-sortalclassifier,Martuthunira,sortalclassifier,no,sortalclassifier-0,,Dench-1995
Martuthunira-morphosyntacticplural,Martuthunira,morphosyntacticplural,no,morphosyntacticplural-0,,Dench-1995
Maung-sortalclassifier,Maung,sortalclassifier,no,sortalclassifier-0,,Capell-and-Hinch-1970
Maung-morphosyntacticplural,Maung,morphosyntacticplural,no,morphosyntacticplural-0,,Capell-and-Hinch-1970
Maybrat-sortalclassifier,Maybrat,sortalclassifier,yes,sortalclassifier-1,,Dol-1999
Maybrat-morphosyntacticplural,Maybrat,morphosyntacticplural,yes,morphosyntacticplural-1,,Dol-1999
Mazanderani-sortalclassifier,Mazanderani,sortalclassifier,yes,sortalclassifier-1,,Yoshie-1996
Mazanderani-morphosyntacticplural,Mazanderani,morphosyntacticplural,yes,morphosyntacticplural-1,,Yoshie-1996
Mbugu-sortalclassifier,Mbugu,sortalclassifier,no,sortalclassifier-0,,Mbugu-1994
Mbugu-morphosyntacticplural,Mbugu,morphosyntacticplural,no,morphosyntacticplural-0,,Mbugu-1994
Meen-sortalclassifier,Meen,sortalclassifier,no,sortalclassifier-0,,Will-1989
Meen-morphosyntacticplural,Meen,morphosyntacticplural,no,morphosyntacticplural-0,,Will-1989
Melanau-sortalclassifier,Melanau,sortalclassifier,yes,sortalclassifier-1,,Omar-1983
Melanau-morphosyntacticplural,Melanau,morphosyntacticplural,yes,morphosyntacticplural-1,,Omar-1983
Mende-sortalclassifier,Mende,sortalclassifier,no,sortalclassifier-0,,Innes-1971
Mende-morphosyntacticplural,Mende,morphosyntacticplural,no,morphosyntacticplural-0,,Innes-1971
Minangkabau-sortalclassifier,Minangkabau,sortalclassifier,yes,sortalclassifier-1,,Adelaar-1995a
Minangkabau-morphosyntacticplural,Minangkabau,morphosyntacticplural,yes,morphosyntacticplural-1,,Adelaar-1995a
Miskito-sortalclassifier,Miskito,sortalclassifier,no,sortalclassifier-0,,CIDCA-1985
Miskito-morphosyntacticplural,Miskito,morphosyntacticplural,no,morphosyntacticplural-0,,CIDCA-1985
Mituku-sortalclassifier,Mituku,sortalclassifier,no,sortalclassifier-0,,Stappers-1973
Mituku-morphosyntacticplural,Mituku,morphosyntacticplural,no,morphosyntacticplural-0,,Stappers-1973
MiwokSouthernSierra-sortalclassifier,MiwokSouthernSierra,sortalclassifier,no,sortalclassifier-0,,Broadbent-1964
MiwokSouthernSierra-morphosyntacticplural,MiwokSouthernSierra,morphosyntacticplural,no,morphosyntacticplural-0,,Broadbent-1964
MixtecChalcatongo-sortalclassifier,MixtecChalcatongo,sortalclassifier,no,sortalclassifier-0,,Macaulay-1996
MixtecChalcatongo-morphosyntacticplural,MixtecChalcatongo,morphosyntacticplural,no,morphosyntacticplural-0,,Macaulay-1996
Miya-sortalclassifier,Miya,sortalclassifier,no,sortalclassifier-0,,Schuh-1998
Miya-morphosyntacticplural,Miya,morphosyntacticplural,no,morphosyntacticplural-0,,Schuh-1998
MlabriMinor-sortalclassifier,MlabriMinor,sortalclassifier,yes,sortalclassifier-1,,Rischel-1995
MlabriMinor-morphosyntacticplural,MlabriMinor,morphosyntacticplural,yes,morphosyntacticplural-1,,Rischel-1995
Mokilese-sortalclassifier,Mokilese,sortalclassifier,yes,sortalclassifier-1,,Harrison-1976
Mokilese-morphosyntacticplural,Mokilese,morphosyntacticplural,yes,morphosyntacticplural-1,,Harrison-1976
Molala-sortalclassifier,Molala,sortalclassifier,no,sortalclassifier-0,,Kinkade-2001
Molala-morphosyntacticplural,Molala,morphosyntacticplural,no,morphosyntacticplural-0,,Kinkade-2001
MordvinErzya-sortalclassifier,MordvinErzya,sortalclassifier,no,sortalclassifier-0,,Zaicz-1998
MordvinErzya-morphosyntacticplural,MordvinErzya,morphosyntacticplural,no,morphosyntacticplural-0,,Zaicz-1998
Mosetn-sortalclassifier,Mosetn,sortalclassifier,no,sortalclassifier-0,,Sakel-2002a
Mosetn-morphosyntacticplural,Mosetn,morphosyntacticplural,no,morphosyntacticplural-0,,Sakel-2002a
Muisca-sortalclassifier,Muisca,sortalclassifier,no,sortalclassifier-0,,Ostler-1994
Muisca-morphosyntacticplural,Muisca,morphosyntacticplural,no,morphosyntacticplural-0,,Ostler-1994
Munduruku-sortalclassifier,Munduruku,sortalclassifier,no,sortalclassifier-0,,Crofts-1973
Munduruku-morphosyntacticplural,Munduruku,morphosyntacticplural,no,morphosyntacticplural-0,,Crofts-1973
Mupun-sortalclassifier,Mupun,sortalclassifier,no,sortalclassifier-0,,Frajzyngier-1993
Mupun-morphosyntacticplural,Mupun,morphosyntacticplural,no,morphosyntacticplural-0,,Frajzyngier-1993
Nahali-sortalclassifier,Nahali,sortalclassifier,no,sortalclassifier-0,,Kuiper-1962
Nahali-morphosyntacticplural,Nahali,morphosyntacticplural,no,morphosyntacticplural-0,,Kuiper-1962
NahuatlTetelcingo-sortalclassifier,NahuatlTetelcingo,sortalclassifier,no,sortalclassifier-0,,Tuggy-1979
NahuatlTetelcingo-morphosyntacticplural,NahuatlTetelcingo,morphosyntacticplural,no,morphosyntacticplural-0,,Tuggy-1979
Nanai-sortalclassifier,Nanai,sortalclassifier,no,sortalclassifier-0,,Sem-1975
Nanai-morphosyntacticplural,Nanai,morphosyntacticplural,no,morphosyntacticplural-0,,Sem-1975
Napu-sortalclassifier,Napu,sortalclassifier,yes,sortalclassifier-1,,Garantjang-et-al-1989
Napu-morphosyntacticplural,Napu,morphosyntacticplural,yes,morphosyntacticplural-1,,Garantjang-et-al-1989
NarainEthiopia-sortalclassifier,NarainEthiopia,sortalclassifier,no,sortalclassifier-0,,Thompson-1976a
NarainEthiopia-morphosyntacticplural,NarainEthiopia,morphosyntacticplural,no,morphosyntacticplural-0,,Thompson-1976a
Narom-sortalclassifier,Narom,sortalclassifier,yes,sortalclassifier-1,,Omar-1983
Narom-morphosyntacticplural,Narom,morphosyntacticplural,yes,morphosyntacticplural-1,,Omar-1983
Nasioi-sortalclassifier,Nasioi,sortalclassifier,no,sortalclassifier-0,,Hurd-and-Hurd-1966
Nasioi-morphosyntacticplural,Nasioi,morphosyntacticplural,no,morphosyntacticplural-0,,Hurd-and-Hurd-1966
Nauruan-sortalclassifier,Nauruan,sortalclassifier,yes,sortalclassifier-1,,Kayser-1993
Nauruan-morphosyntacticplural,Nauruan,morphosyntacticplural,yes,morphosyntacticplural-1,,Kayser-1993
Navajo-sortalclassifier,Navajo,sortalclassifier,no,sortalclassifier-0,,Young-and-Morgan-1980
Navajo-morphosyntacticplural,Navajo,morphosyntacticplural,no,morphosyntacticplural-0,,Young-and-Morgan-1980
Ndyuka-sortalclassifier,Ndyuka,sortalclassifier,no,sortalclassifier-0,,Huttar-and-Huttar-1994
Ndyuka-morphosyntacticplural,Ndyuka,morphosyntacticplural,no,morphosyntacticplural-0,,Huttar-and-Huttar-1994
Nelemwa-sortalclassifier,Nelemwa,sortalclassifier,yes,sortalclassifier-1,,Bril-2002
Nelemwa-morphosyntacticplural,Nelemwa,morphosyntacticplural,yes,morphosyntacticplural-1,,Bril-2002
Nenets-sortalclassifier,Nenets,sortalclassifier,no,sortalclassifier-0,,Salminen-1998
Nenets-morphosyntacticplural,Nenets,morphosyntacticplural,no,morphosyntacticplural-0,,Salminen-1998
NeoAramaicArbelJewish-sortalclassifier,NeoAramaicArbelJewish,sortalclassifier,no,sortalclassifier-0,,Khan-1999
NeoAramaicArbelJewish-morphosyntacticplural,NeoAramaicArbelJewish,morphosyntacticplural,no,morphosyntacticplural-0,,Khan-1999
NewariKathmandu-sortalclassifier,NewariKathmandu,sortalclassifier,yes,sortalclassifier-1,,Genetti-1990
NewariKathmandu-morphosyntacticplural,NewariKathmandu,morphosyntacticplural,yes,morphosyntacticplural-1,,Genetti-1990
Ngada-sortalclassifier,Ngada,sortalclassifier,yes,sortalclassifier-1,,Djawanai-2002
Ngada-morphosyntacticplural,Ngada,morphosyntacticplural,yes,morphosyntacticplural-1,,Djawanai-2002
Ngarinyman-sortalclassifier,Ngarinyman,sortalclassifier,no,sortalclassifier-0,,Ngarinyman-2014
Ngarinyman-morphosyntacticplural,Ngarinyman,morphosyntacticplural,no,morphosyntacticplural-0,,Ngarinyman-2014
Ngiyambaa-sortalclassifier,Ngiyambaa,sortalclassifier,no,sortalclassifier-0,,Donaldson-1999
Ngiyambaa-morphosyntacticplural,Ngiyambaa,morphosyntacticplural,no,morphosyntacticplural-0,,Donaldson-1999
